Gridcode,bio4,bio10,bio11,bio15,bio16,bio17,forest,grassland,farmland,urban,barren
100500070,1427.57 ,29.76 ,-6.85 ,39.69 ,60.25 ,19.63 ,0,0.875,0.025,0.1,0
100500071,1435.83 ,29.68 ,-7.13 ,40.56 ,58.63 ,18.69 ,0,0.955,0.03,0.015,0
100500072,1436.01 ,29.38 ,-7.41 ,41.81 ,58.88 ,18.06 ,0,1,0,0,0
100500073,1418.56 ,29.15 ,-7.20 ,42.50 ,56.80 ,16.95 ,0,0.99,0.005,0.005,0
100500074,1394.51 ,29.11 ,-6.62 ,43.75 ,52.44 ,14.94 ,0,0.995,0,0,0.005
100500075,1374.04 ,29.01 ,-6.21 ,45.25 ,48.81 ,12.44 ,0,0.9375,0,0,0.0625
100500076,1353.23 ,28.78 ,-5.91 ,48.81 ,47.38 ,10.38 ,0,0.8575,0,0,0.1425
100500077,1334.48 ,28.49 ,-5.75 ,52.35 ,45.75 ,9.20 ,0,0.3725,0,0,0.6275
100500078,1320.16 ,28.19 ,-5.73 ,54.81 ,44.31 ,8.25 ,0,0.065,0,0,0.935
100500079,1318.03 ,28.09 ,-5.77 ,59.88 ,43.50 ,6.38 ,0,0.0025,0,0,0.9975
100500080,1319.44 ,28.06 ,-5.86 ,62.06 ,43.44 ,6.00 ,0,0,0,0,1
100500081,1300.56 ,27.18 ,-6.31 ,66.31 ,50.38 ,6.00 ,0,0.1575,0,0,0.8425
100500082,1285.06 ,26.38 ,-6.69 ,70.70 ,59.20 ,6.25 ,0,0.11,0,0,0.89
100500083,1324.87 ,27.74 ,-6.37 ,67.44 ,50.81 ,6.00 ,0,0,0,0,1
100500084,1361.39 ,29.04 ,-6.02 ,64.94 ,42.88 ,5.50 ,0,0,0,0,1
100500085,1395.11 ,30.26 ,-5.66 ,61.69 ,35.44 ,5.00 ,0,0,0,0,1
100500086,1405.43 ,30.65 ,-5.54 ,63.10 ,33.45 ,4.25 ,0,0,0,0,1
100500087,1404.31 ,30.60 ,-5.54 ,66.31 ,33.56 ,3.00 ,0,0,0,0,1
100500088,1386.29 ,29.99 ,-5.71 ,68.88 ,36.81 ,3.06 ,0,0,0,0,1
100500089,1360.16 ,29.05 ,-5.93 ,73.75 ,41.06 ,3.19 ,0,0,0,0,1
100500090,1354.95 ,28.87 ,-5.97 ,75.09 ,40.00 ,3.00 ,0,0,0,0,1
100500176,1422.34 ,23.25 ,-13.77 ,103.85 ,200.45 ,11.10 ,0,1,0,0,0
100500177,1455.22 ,24.38 ,-13.48 ,105.94 ,190.56 ,9.00 ,0,1,0,0,0
100500178,1473.05 ,24.16 ,-14.11 ,105.13 ,194.88 ,9.06 ,0,0.99,0,0.01,0
100500179,1491.58 ,24.11 ,-14.63 ,105.25 ,198.75 ,9.06 ,0,1,0,0,0
100500180,1492.16 ,24.07 ,-14.69 ,105.70 ,207.70 ,10.30 ,0,0.985,0,0.015,0
100500181,1481.21 ,24.19 ,-14.30 ,107.00 ,217.38 ,10.44 ,0,1,0,0,0
100500182,1471.77 ,24.33 ,-13.90 ,108.19 ,226.31 ,10.94 ,0,0.985,0,0,0.015
100500183,1460.68 ,24.23 ,-13.75 ,109.31 ,239.63 ,12.88 ,0,1,0,0,0
100500184,1449.33 ,24.18 ,-13.54 ,110.75 ,251.88 ,12.88 ,0,1,0,0,0
100500185,1431.67 ,23.78 ,-13.41 ,112.20 ,269.15 ,12.35 ,0,1,0,0,0
100500186,1415.58 ,23.54 ,-13.19 ,114.19 ,284.25 ,11.31 ,0,1,0,0,0
100500187,1401.52 ,23.22 ,-13.11 ,115.56 ,300.56 ,11.25 ,0,1,0,0,0
100500188,1387.43 ,22.98 ,-13.01 ,116.56 ,315.31 ,11.50 ,0,0.9775,0.0225,0,0
100500189,1373.34 ,22.63 ,-12.97 ,116.60 ,333.90 ,12.15 ,0,0.9575,0.0425,0,0
100500190,1359.64 ,22.26 ,-12.98 ,116.38 ,351.94 ,12.88 ,0,0.9375,0.0625,0,0
100500191,1351.64 ,22.79 ,-12.23 ,118.00 ,356.63 ,11.94 ,0,0.975,0.025,0,0
100500192,1343.41 ,23.40 ,-11.41 ,119.69 ,360.25 ,11.00 ,0,0.8925,0.1075,0,0
100500193,1335.46 ,24.06 ,-10.54 ,120.88 ,362.38 ,9.88 ,0,0.9725,0.0175,0.01,0
100500194,1329.42 ,24.73 ,-9.71 ,121.75 ,364.35 ,9.20 ,0,0.9525,0.0475,0,0
100500195,1325.70 ,25.55 ,-8.80 ,122.56 ,362.50 ,8.88 ,0,0.9875,0.0125,0,0
100500196,1325.39 ,26.36 ,-7.99 ,123.56 ,357.50 ,8.00 ,0,0.8325,0.1675,0,0
100500197,1327.42 ,26.59 ,-7.80 ,123.44 ,358.75 ,8.00 ,0,0.74,0.2575,0.0025,0
100500198,1331.50 ,27.04 ,-7.46 ,123.80 ,355.00 ,8.00 ,0,0.7675,0.2325,0,0
100500199,1335.07 ,27.36 ,-7.28 ,124.31 ,353.31 ,6.44 ,0,0.9375,0.0575,0,0
100500200,1339.91 ,27.41 ,-7.35 ,123.06 ,353.25 ,6.00 ,0,0.945,0.0525,0,0.0025
100500201,1344.02 ,27.48 ,-7.39 ,122.63 ,353.69 ,5.50 ,0,0.545,0.39,0,0.02
100500202,1347.41 ,27.50 ,-7.45 ,122.06 ,354.94 ,5.19 ,0,0.345,0.655,0,0
100500203,1351.49 ,27.54 ,-7.52 ,120.90 ,355.65 ,6.95 ,0,0.3225,0.6775,0,0
100500204,1355.46 ,27.52 ,-7.65 ,120.69 ,356.63 ,6.69 ,0,0.065,0.9275,0.0075,0
100500205,1358.47 ,27.50 ,-7.74 ,119.94 ,357.13 ,6.00 ,0,0.4925,0.505,0,0
100500206,1362.75 ,27.49 ,-7.85 ,118.31 ,358.88 ,6.56 ,0,0.1775,0.7975,0,0.0125
100500207,1366.13 ,27.47 ,-8.00 ,116.70 ,363.00 ,7.75 ,0,0.0625,0.8425,0.045,0.015
100500208,1369.68 ,27.43 ,-8.13 ,115.56 ,368.56 ,8.94 ,0,0.0025,0.9975,0,0
100500209,1374.06 ,27.49 ,-8.25 ,114.00 ,374.88 ,9.00 ,0,0.0325,0.9675,0,0
100500210,1379.09 ,27.43 ,-8.47 ,113.13 ,384.25 ,9.06 ,0,0.0025,0.9975,0,0
100500211,1384.77 ,27.10 ,-8.95 ,111.44 ,399.94 ,12.06 ,0,0,0.985,0.015,0
100500212,1394.48 ,27.20 ,-9.14 ,110.35 ,412.10 ,12.95 ,0,0,1,0,0
100500213,1404.92 ,27.18 ,-9.45 ,109.63 ,425.75 ,13.00 ,0,0,0.9875,0.0125,0
100500214,1414.73 ,27.15 ,-9.74 ,108.13 ,436.56 ,14.56 ,0,0,0.9175,0.0825,0
100500215,1422.72 ,27.01 ,-10.11 ,106.75 ,447.44 ,16.00 ,0,0,0.9525,0.0475,0
100500216,1428.35 ,26.79 ,-10.52 ,105.35 ,457.70 ,16.25 ,0,0,0.8475,0.1525,0
100500217,1431.72 ,26.55 ,-10.86 ,102.75 ,465.69 ,20.56 ,0,0,0.7625,0.2375,0
100500218,1432.06 ,26.50 ,-10.93 ,101.75 ,466.81 ,21.00 ,0,0,0.9,0.1,0
100500219,1430.00 ,26.22 ,-11.18 ,100.38 ,470.38 ,22.56 ,0,0,1,0,0
100500220,1426.09 ,26.01 ,-11.27 ,99.00 ,470.63 ,24.00 ,0,0,0.92,0.08,0
100500221,1420.79 ,25.62 ,-11.53 ,97.95 ,474.25 ,24.10 ,0.0575,0,0.9225,0.0175,0
100500222,1413.91 ,25.38 ,-11.61 ,97.06 ,473.38 ,24.38 ,0.0825,0,0.915,0.0025,0
100500223,1406.03 ,24.30 ,-12.46 ,96.06 ,486.56 ,26.44 ,0.72,0,0.28,0,0
100500224,1395.16 ,21.56 ,-14.91 ,96.00 ,531.94 ,28.94 ,0.985,0.005,0.01,0,0
100500225,1387.81 ,21.51 ,-14.79 ,95.85 ,522.65 ,28.15 ,1,0,0,0,0
100500226,1384.84 ,23.68 ,-12.53 ,94.69 ,467.19 ,26.06 ,0.9125,0.0025,0.085,0,0
100500227,1380.01 ,25.02 ,-11.06 ,93.94 ,429.50 ,24.06 ,0.075,0,0.91,0.015,0
100500228,1373.45 ,25.43 ,-10.46 ,93.38 ,411.56 ,22.44 ,0,0,0.985,0.015,0
100500229,1364.90 ,25.66 ,-9.98 ,92.50 ,397.25 ,21.81 ,0,0,0.895,0.105,0
100500230,1353.15 ,23.94 ,-11.40 ,92.95 ,425.00 ,23.20 ,0.3825,0,0.6175,0,0
100500231,1339.91 ,22.96 ,-12.03 ,93.06 ,438.50 ,24.31 ,0.9575,0,0.0425,0,0
100500232,1328.36 ,23.53 ,-11.11 ,92.44 ,418.69 ,22.94 ,0.5875,0,0.4125,0,0
100500233,1315.43 ,23.09 ,-11.22 ,91.75 ,422.63 ,24.38 ,0.8325,0.0025,0.165,0,0
100500234,1298.60 ,23.47 ,-10.33 ,90.25 ,407.10 ,25.65 ,0.725,0,0.2575,0.0175,0
100500235,1278.98 ,23.60 ,-9.69 ,87.50 ,398.44 ,28.06 ,0.3,0,0.675,0.025,0
100500236,1264.44 ,23.95 ,-8.91 ,84.21 ,387.50 ,31.14 ,0.169399,0,0.663934,0.166667,0
100510034,1096.61 ,10.89 ,-17.14 ,66.56 ,138.63 ,19.38 ,0,0.778061,0,0,0.066327
100510035,1098.40 ,10.92 ,-17.21 ,68.44 ,141.13 ,19.00 ,0,0.9125,0,0,0.0275
100510036,1105.45 ,12.73 ,-15.61 ,69.56 ,140.25 ,18.25 ,0,0.975,0.005,0,0.01
100510037,1113.30 ,13.75 ,-14.84 ,70.85 ,140.25 ,17.40 ,0,0.9875,0.01,0,0.0025
100510038,1120.51 ,14.15 ,-14.62 ,73.25 ,141.06 ,16.69 ,0.0025,0.965,0.0325,0,0
100510039,1122.17 ,13.00 ,-15.86 ,75.50 ,143.94 ,16.31 ,0,0.9825,0.0175,0,0
100510040,1128.29 ,12.88 ,-16.11 ,77.38 ,143.81 ,15.75 ,0,0.995,0.0025,0,0.0025
100510041,1158.66 ,17.09 ,-12.70 ,76.65 ,128.20 ,15.35 ,0.0075,0.985,0.005,0,0
100510042,1158.05 ,14.69 ,-15.08 ,80.50 ,135.13 ,14.94 ,0.005,0.9675,0.0275,0,0
100510043,1169.50 ,14.68 ,-15.39 ,82.00 ,133.06 ,14.63 ,0.0025,0.9575,0.0375,0,0.0025
100510044,1180.52 ,14.42 ,-15.93 ,83.06 ,132.19 ,14.31 ,0.005,0.965,0.03,0,0
100510045,1188.38 ,13.94 ,-16.59 ,84.31 ,132.31 ,13.69 ,0,0.99,0.01,0,0
100510046,1203.29 ,13.92 ,-16.98 ,85.85 ,130.05 ,12.40 ,0,0.99,0.01,0,0
100510047,1221.76 ,14.28 ,-17.09 ,86.81 ,125.44 ,11.06 ,0,1,0,0,0
100510048,1222.74 ,13.59 ,-17.81 ,88.00 ,127.88 ,10.63 ,0,0.9925,0.0075,0,0
100510049,1243.16 ,14.03 ,-17.86 ,88.88 ,124.44 ,9.81 ,0,0.9825,0.0175,0,0
100510050,1257.57 ,14.80 ,-17.43 ,90.00 ,119.70 ,9.25 ,0,0.9475,0.0425,0.01,0
100510051,1252.18 ,15.88 ,-16.24 ,89.56 ,114.31 ,9.06 ,0,0.965,0.03,0,0
100510052,1219.48 ,15.53 ,-15.79 ,89.69 ,117.88 ,8.25 ,0,0.94,0.06,0,0
100510053,1168.83 ,13.31 ,-16.73 ,90.63 ,130.88 ,8.38 ,0,0.9975,0,0,0
100510054,1129.64 ,11.69 ,-17.33 ,90.38 ,139.81 ,8.69 ,0,1,0,0,0
100510055,1111.65 ,11.57 ,-17.01 ,89.75 ,141.35 ,9.25 ,0,1,0,0,0
100510056,1110.23 ,13.28 ,-15.26 ,90.13 ,135.63 ,8.38 ,0,0.9975,0,0,0
100510057,1102.09 ,13.91 ,-14.41 ,89.75 ,134.56 ,8.56 ,0,0.9975,0,0,0
100510058,1080.14 ,12.34 ,-15.38 ,88.50 ,143.56 ,9.50 ,0,0.9775,0,0,0
100510059,1106.55 ,16.98 ,-11.46 ,86.10 ,127.50 ,9.20 ,0,0.99,0,0,0
100510060,1138.89 ,20.80 ,-8.46 ,81.13 ,114.69 ,9.25 ,0.01,0.98,0.01,0,0
100510061,1189.83 ,23.73 ,-6.84 ,72.63 ,103.69 ,11.44 ,0.0075,0.985,0.0075,0,0
100510062,1248.64 ,25.96 ,-6.11 ,61.81 ,94.56 ,15.88 ,0,0.975,0.025,0,0
100510063,1292.34 ,27.05 ,-6.11 ,54.25 ,93.25 ,20.06 ,0,1,0,0,0
100510064,1332.23 ,27.85 ,-6.31 ,48.40 ,95.45 ,23.95 ,0,0.7725,0,0.2275,0
100510065,1262.16 ,24.58 ,-7.77 ,56.75 ,102.81 ,19.50 ,0,0.98,0.02,0,0
100510066,1116.95 ,17.25 ,-11.28 ,74.63 ,132.94 ,12.81 ,0.01,0.98,0,0.0075,0
100510067,1037.31 ,12.34 ,-14.07 ,82.38 ,160.13 ,11.25 ,0.005,0.99,0,0,0
100510068,1112.86 ,16.77 ,-11.61 ,73.05 ,135.25 ,13.80 ,0.0025,0.985,0.01,0,0
100510069,1294.89 ,24.93 ,-8.20 ,53.06 ,87.63 ,18.25 ,0,0.965,0.0275,0.0075,0
100510070,1381.36 ,27.96 ,-7.43 ,46.06 ,68.56 ,17.69 ,0,0.9475,0.0175,0.035,0
100510071,1417.27 ,28.89 ,-7.44 ,45.00 ,62.81 ,17.00 ,0,0.8625,0.0975,0.04,0
100510072,1426.94 ,28.82 ,-7.74 ,46.19 ,63.06 ,17.00 ,0,0.8025,0.0625,0.135,0
100510073,1406.76 ,28.78 ,-7.29 ,45.80 ,58.70 ,16.15 ,0,0.875,0.0975,0.0275,0
100510074,1382.92 ,28.89 ,-6.57 ,47.31 ,52.81 ,13.00 ,0,0.975,0.02,0,0.005
100510075,1360.38 ,28.76 ,-6.14 ,49.38 ,49.50 ,11.00 ,0,0.9325,0,0,0.0675
100510076,1340.96 ,28.62 ,-5.78 ,52.50 ,47.69 ,9.81 ,0,0.7375,0,0.0025,0.26
100510077,1322.32 ,28.35 ,-5.59 ,55.70 ,45.95 ,8.55 ,0,0.5675,0,0,0.4325
100510078,1305.89 ,28.01 ,-5.56 ,61.44 ,45.06 ,6.00 ,0,0.44,0,0,0.56
100510079,1299.14 ,27.75 ,-5.61 ,64.88 ,45.44 ,5.06 ,0,0.0025,0,0,0.9975
100510080,1286.73 ,27.26 ,-5.83 ,67.44 ,49.75 ,5.25 ,0,0.16,0,0,0.84
100510081,1272.48 ,26.52 ,-6.20 ,71.44 ,57.69 ,5.69 ,0,0.3325,0,0,0.6675
100510082,1262.00 ,25.98 ,-6.51 ,73.80 ,65.55 ,6.55 ,0,0.265,0,0,0.735
100510083,1287.51 ,26.84 ,-6.30 ,72.94 ,61.94 ,6.19 ,0,0,0,0,1
100510084,1321.84 ,28.11 ,-5.91 ,69.75 ,53.56 ,6.00 ,0,0,0,0,1
100510085,1338.48 ,28.72 ,-5.73 ,68.88 ,49.88 ,5.88 ,0,0,0,0,1
100510086,1364.60 ,29.72 ,-5.42 ,66.60 ,42.75 ,5.40 ,0,0,0,0,1
100510087,1378.98 ,30.28 ,-5.21 ,69.00 ,37.94 ,3.63 ,0,0,0,0,1
100510088,1387.65 ,30.61 ,-5.08 ,67.75 ,34.56 ,3.00 ,0,0,0,0,1
100510089,1384.94 ,30.49 ,-5.13 ,68.94 ,33.75 ,3.00 ,0,0,0,0,1
100510090,1367.58 ,29.79 ,-5.41 ,71.25 ,35.38 ,3.00 ,0,0,0,0,1
100510091,1343.75 ,28.85 ,-5.68 ,74.73 ,38.45 ,3.00 ,0,0,0,0,1
100510171,1386.26 ,21.45 ,-14.73 ,106.00 ,209.00 ,10.00 ,0,1,0,0,0
100510173,1383.89 ,21.83 ,-14.28 ,104.25 ,212.00 ,12.75 ,0,1,0,0,0
100510174,1390.05 ,22.32 ,-13.96 ,103.50 ,210.17 ,13.08 ,0,1,0,0,0
100510175,1403.68 ,22.81 ,-13.77 ,103.81 ,206.69 ,11.75 ,0,1,0,0,0
100510176,1429.75 ,23.94 ,-13.30 ,105.85 ,195.75 ,9.25 ,0,0.9975,0,0.0025,0
100510177,1446.61 ,23.87 ,-13.76 ,105.13 ,199.00 ,9.88 ,0,1,0,0,0
100510178,1463.61 ,23.91 ,-14.15 ,105.50 ,200.69 ,9.50 ,0,0.99,0,0.0075,0
100510179,1475.92 ,23.88 ,-14.49 ,105.25 ,204.88 ,10.00 ,0,1,0,0,0
100510180,1478.21 ,24.03 ,-14.39 ,106.25 ,211.85 ,10.10 ,0,1,0,0,0
100510181,1469.21 ,24.38 ,-13.82 ,108.50 ,218.94 ,9.44 ,0,0.99,0,0.01,0
100510182,1452.44 ,23.88 ,-13.88 ,107.56 ,234.00 ,12.88 ,0,1,0,0,0
100510183,1439.96 ,23.78 ,-13.66 ,109.38 ,246.81 ,12.94 ,0,0.995,0,0.005,0
100510184,1429.01 ,23.93 ,-13.25 ,111.81 ,257.44 ,11.94 ,0,1,0,0,0
100510185,1413.30 ,23.66 ,-13.04 ,113.60 ,273.75 ,11.05 ,0,1,0,0,0
100510186,1398.09 ,23.40 ,-12.90 ,115.19 ,290.44 ,11.00 ,0,0.9975,0.0025,0,0
100510187,1384.09 ,23.05 ,-12.86 ,116.31 ,305.88 ,11.06 ,0,0.9775,0.0225,0,0
100510188,1370.77 ,22.67 ,-12.88 ,117.50 ,322.38 ,11.19 ,0,0.9475,0.0525,0,0
100510189,1356.96 ,22.31 ,-12.89 ,117.10 ,340.40 ,11.95 ,0,0.9425,0.0575,0,0
100510190,1343.65 ,21.74 ,-13.08 ,116.63 ,360.69 ,12.88 ,0,0.8975,0.1025,0,0
100510191,1336.69 ,22.69 ,-11.96 ,119.00 ,359.50 ,11.38 ,0,0.9575,0.0375,0.005,0
100510192,1329.33 ,23.24 ,-11.22 ,120.19 ,363.25 ,10.56 ,0,0.9725,0.0275,0,0
100510193,1323.13 ,24.33 ,-9.95 ,121.94 ,359.25 ,9.13 ,0,0.9725,0.02,0.0075,0
100510194,1315.81 ,24.76 ,-9.38 ,122.30 ,364.65 ,9.00 ,0,0.9825,0.0175,0,0
100510195,1312.50 ,25.49 ,-8.54 ,122.63 ,364.31 ,8.81 ,0,0.95,0.035,0.015,0
100510196,1313.42 ,26.51 ,-7.56 ,123.50 ,356.19 ,8.00 ,0,0.9075,0.09,0.0025,0
100510197,1315.96 ,26.70 ,-7.41 ,123.31 ,355.81 ,7.88 ,0,0.705,0.22,0.075,0
100510198,1322.91 ,27.22 ,-7.09 ,124.05 ,350.85 ,6.85 ,0,0.515,0.465,0.02,0
100510199,1327.64 ,27.41 ,-7.04 ,123.31 ,349.06 ,6.00 ,0,0.73,0.2225,0.0475,0
100510200,1334.09 ,27.49 ,-7.12 ,122.06 ,349.50 ,6.00 ,0,0.575,0.425,0,0
100510201,1338.15 ,27.52 ,-7.19 ,122.13 ,350.06 ,5.19 ,0,0.3925,0.6075,0,0
100510202,1342.05 ,27.56 ,-7.26 ,121.69 ,351.75 ,5.50 ,0,0.4,0.6,0,0
100510203,1346.50 ,27.59 ,-7.37 ,120.80 ,354.60 ,7.00 ,0,0.4975,0.5025,0,0
100510204,1350.59 ,27.59 ,-7.48 ,120.50 ,357.00 ,6.38 ,0,0.1025,0.8,0.0975,0
100510205,1353.19 ,27.53 ,-7.59 ,119.50 ,358.19 ,6.06 ,0,0.5125,0.4875,0,0
100510206,1357.04 ,27.50 ,-7.71 ,117.88 ,360.63 ,6.94 ,0,0.1275,0.7925,0.065,0.0125
100510207,1359.84 ,27.42 ,-7.91 ,116.45 ,365.50 ,7.85 ,0,0,0.98,0.02,0
100510208,1363.78 ,27.40 ,-8.05 ,115.38 ,373.00 ,8.25 ,0,0,1,0,0
100510209,1368.04 ,27.39 ,-8.18 ,114.06 ,381.44 ,8.94 ,0,0,1,0,0
100510210,1372.40 ,27.18 ,-8.53 ,112.75 ,394.38 ,10.31 ,0,0,1,0,0
100510211,1377.71 ,26.96 ,-8.88 ,111.00 ,409.56 ,12.88 ,0,0,0.975,0.025,0
100510212,1385.75 ,27.05 ,-9.05 ,110.35 ,421.95 ,13.00 ,0,0,0.955,0.045,0
100510213,1395.51 ,27.17 ,-9.19 ,109.50 ,432.75 ,13.38 ,0,0,0.9375,0.0625,0
100510214,1404.64 ,27.12 ,-9.51 ,108.13 ,444.19 ,15.13 ,0,0,0.86,0.14,0
100510215,1413.40 ,26.95 ,-9.93 ,106.81 ,456.38 ,16.00 ,0,0,1,0,0
100510216,1420.25 ,26.89 ,-10.18 ,105.30 ,462.70 ,16.70 ,0,0,0.9275,0.0725,0
100510217,1423.86 ,26.72 ,-10.47 ,102.81 ,468.88 ,20.94 ,0,0,0.8075,0.1925,0
100510218,1425.44 ,26.44 ,-10.78 ,101.69 ,473.13 ,21.00 ,0,0,0.9075,0.07,0
100510219,1423.29 ,26.14 ,-11.06 ,100.31 ,476.13 ,22.38 ,0,0,0.895,0.105,0
100510220,1419.34 ,25.89 ,-11.22 ,98.69 ,476.19 ,24.00 ,0.005,0,0.9925,0.0025,0
100510221,1412.83 ,25.24 ,-11.69 ,97.80 ,481.60 ,24.55 ,0.2825,0,0.7,0.0175,0
100510222,1404.51 ,24.99 ,-11.74 ,97.06 ,479.69 ,25.00 ,0.5275,0.005,0.425,0.025,0
100510223,1396.11 ,24.08 ,-12.41 ,96.00 ,489.06 ,26.44 ,0.8375,0,0.16,0,0
100510224,1384.16 ,21.33 ,-14.85 ,96.00 ,534.81 ,28.50 ,1,0,0,0,0
100510225,1377.51 ,22.15 ,-13.85 ,95.95 ,508.30 ,27.35 ,0.9975,0,0.0025,0,0
100510226,1373.11 ,23.29 ,-12.59 ,95.13 ,474.19 ,25.81 ,0.9825,0.0025,0.015,0,0
100510227,1369.73 ,25.04 ,-10.73 ,94.31 ,428.56 ,22.75 ,0.0925,0,0.9075,0,0
100510228,1362.91 ,25.48 ,-10.13 ,93.94 ,409.69 ,21.38 ,0,0,0.915,0.085,0
100510229,1355.41 ,25.39 ,-10.01 ,93.25 ,403.44 ,21.00 ,0.005,0,0.9875,0.0075,0
100510230,1344.94 ,24.49 ,-10.60 ,93.45 ,413.95 ,21.15 ,0.25,0.0025,0.7475,0,0
100510231,1331.60 ,23.48 ,-11.27 ,93.00 ,429.25 ,22.31 ,0.7075,0,0.2925,0,0
100510232,1320.04 ,23.47 ,-10.98 ,92.69 ,423.94 ,22.31 ,0.71,0.0025,0.2875,0,0
100510233,1305.88 ,22.68 ,-11.36 ,92.00 ,436.13 ,24.75 ,0.945,0,0.055,0,0
100510234,1288.46 ,22.92 ,-10.63 ,90.25 ,425.10 ,25.90 ,0.9325,0,0.06,0.0075,0
100510235,1268.38 ,23.83 ,-9.14 ,87.63 ,400.25 ,26.50 ,0.365,0.005,0.6175,0.0125,0
100510236,1251.95 ,24.08 ,-8.44 ,84.69 ,391.81 ,28.63 ,0.121519,0,0.84557,0.032911,0
100520032,1091.03 ,7.26 ,-20.61 ,66.43 ,134.64 ,19.00 ,0.009009,0.873874,0,0,0.105105
100520033,1084.36 ,5.53 ,-22.20 ,66.63 ,141.88 ,20.25 ,0.0025,0.705,0,0,0.2625
100520034,1099.56 ,11.11 ,-17.04 ,67.88 ,130.81 ,17.25 ,0,0.89,0,0,0.0325
100520035,1110.76 ,14.73 ,-13.76 ,68.06 ,124.88 ,16.00 ,0,0.9825,0,0,0.0125
100520036,1094.06 ,8.53 ,-19.51 ,70.88 ,139.75 ,17.38 ,0,0.94,0,0,0.02
100520037,1106.46 ,10.87 ,-17.52 ,72.40 ,136.50 ,16.00 ,0,0.9925,0,0,0
100520038,1110.15 ,10.91 ,-17.59 ,74.44 ,137.88 ,15.88 ,0,1,0,0,0
100520039,1114.08 ,10.75 ,-17.87 ,75.94 ,139.06 ,15.56 ,0,0.9975,0,0,0.0025
100520040,1131.18 ,12.78 ,-16.29 ,77.13 ,134.50 ,15.13 ,0,0.99,0.01,0,0
100520041,1148.34 ,14.42 ,-15.11 ,78.55 ,128.65 ,14.30 ,0.0075,0.9925,0,0,0
100520042,1156.64 ,14.02 ,-15.73 ,81.44 ,128.94 ,13.06 ,0.0025,0.9925,0.0025,0,0
100520043,1158.09 ,12.88 ,-16.89 ,84.19 ,132.19 ,12.19 ,0,1,0,0,0
100520044,1156.61 ,11.80 ,-17.91 ,85.88 ,135.75 ,11.63 ,0,1,0,0,0
100520045,1152.26 ,10.69 ,-18.92 ,87.00 ,138.88 ,10.94 ,0,1,0,0,0
100520046,1192.81 ,13.11 ,-17.53 ,87.55 ,126.35 ,9.85 ,0,1,0,0,0
100520047,1248.72 ,16.31 ,-15.76 ,86.81 ,107.13 ,9.00 ,0,0.935,0.065,0,0
100520048,1275.57 ,17.15 ,-15.58 ,86.13 ,101.13 ,9.00 ,0,0.9875,0.0125,0,0
100520049,1291.26 ,16.96 ,-16.16 ,87.94 ,100.88 ,9.00 ,0,0.955,0.045,0,0
100520050,1249.03 ,14.82 ,-17.21 ,90.05 ,113.65 ,8.90 ,0,0.9575,0.035,0.0025,0.005
100520051,1225.06 ,14.83 ,-16.65 ,90.63 ,115.06 ,8.06 ,0,0.905,0.095,0,0
100520052,1223.38 ,16.47 ,-14.95 ,90.50 ,107.63 ,7.19 ,0,0.96,0.04,0,0
100520053,1203.94 ,17.17 ,-13.80 ,90.44 ,106.44 ,7.00 ,0,0.9625,0.0275,0,0.01
100520054,1159.49 ,15.37 ,-14.45 ,90.88 ,116.56 ,7.19 ,0,0.995,0.005,0,0
100520055,1111.58 ,12.57 ,-16.01 ,90.75 ,130.05 ,7.55 ,0,1,0,0,0
100520056,1090.60 ,11.89 ,-16.16 ,90.31 ,133.75 ,7.63 ,0,1,0,0,0
100520057,1090.43 ,13.53 ,-14.51 ,90.38 ,128.88 ,7.00 ,0,1,0,0,0
100520058,1079.05 ,13.49 ,-14.28 ,90.00 ,131.31 ,7.38 ,0,0.9925,0,0,0
100520059,1079.42 ,14.84 ,-12.90 ,88.35 ,128.95 ,7.75 ,0,0.9975,0,0,0
100520060,1108.34 ,19.26 ,-9.24 ,83.81 ,116.00 ,8.44 ,0,0.9925,0,0,0
100520061,1136.45 ,21.46 ,-7.79 ,79.06 ,109.38 ,9.13 ,0,0.9825,0.0125,0,0
100520062,1152.29 ,21.63 ,-7.95 ,74.88 ,109.38 ,10.75 ,0,0.9225,0.0775,0,0
100520063,1221.17 ,24.69 ,-6.66 ,63.81 ,97.44 ,14.56 ,0.005,0.965,0.03,0,0
100520064,1296.78 ,27.08 ,-6.21 ,51.95 ,89.70 ,20.25 ,0,0.9525,0.025,0.0225,0
100520065,1301.35 ,26.74 ,-6.64 ,51.56 ,88.38 ,19.25 ,0,0.915,0,0.0275,0.0075
100520066,1209.56 ,22.39 ,-8.57 ,63.50 ,104.31 ,15.13 ,0,1,0,0,0
100520067,1120.01 ,17.72 ,-10.90 ,73.94 ,127.13 ,12.25 ,0,0.99,0,0.01,0
100520068,1068.75 ,14.89 ,-12.36 ,79.00 ,143.25 ,11.20 ,0,0.9975,0,0,0
100520069,1104.98 ,16.96 ,-11.23 ,74.38 ,131.06 ,12.00 ,0,1,0,0,0
100520070,1280.16 ,24.56 ,-8.22 ,56.19 ,85.13 ,15.81 ,0,0.88,0.1075,0.0125,0
100520071,1345.36 ,26.69 ,-7.79 ,50.94 ,72.00 ,16.56 ,0,0.91,0.0875,0.0025,0
100520072,1372.65 ,27.51 ,-7.68 ,49.88 ,67.19 ,15.81 ,0,0.9125,0.035,0.0525,0
