Gridcode,bio4,bio10,bio11,bio15,bio16,bio17,forest,grassland,farmland,urban,barren
100670008,1042.33 ,14.88 ,-12.05 ,60.25 ,37.00 ,6.56 ,0,0.5675,0,0,0.4325
100670009,1040.79 ,16.35 ,-10.54 ,64.69 ,35.63 ,4.69 ,0,0.59,0,0,0.41
100670010,1036.42 ,16.63 ,-10.19 ,67.50 ,35.75 ,4.10 ,0,0.7375,0.0025,0,0.26
100670011,1038.06 ,21.11 ,-5.81 ,68.25 ,29.50 ,3.00 ,0,0.545,0,0,0.455
100670012,1037.78 ,25.93 ,-0.94 ,50.00 ,22.81 ,4.63 ,0,0.0125,0,0,0.9875
100670013,1039.59 ,27.71 ,0.87 ,44.63 ,21.25 ,5.56 ,0,0.02,0.2325,0.0125,0.735
100670014,1042.01 ,27.87 ,1.00 ,49.70 ,22.75 ,4.80 ,0,0.0325,0.8175,0.0025,0.1475
100670015,1047.31 ,27.65 ,0.63 ,53.38 ,25.19 ,4.81 ,0,0.0125,0.9425,0.02,0.0225
100670016,1055.38 ,27.65 ,0.43 ,54.88 ,25.50 ,4.38 ,0,0.0125,0.9775,0.01,0
100670017,1063.86 ,27.69 ,0.23 ,53.25 ,25.38 ,3.94 ,0,0.0125,0.785,0.01,0.1925
100670018,1072.46 ,27.78 ,0.09 ,55.81 ,25.19 ,3.06 ,0,0.01,0.0275,0,0.9625
100670019,1081.76 ,27.80 ,-0.11 ,59.40 ,26.00 ,2.55 ,0,0,0,0,1
100670020,1089.62 ,27.80 ,-0.29 ,63.81 ,25.69 ,1.63 ,0,0,0,0,1
100670021,1095.91 ,27.82 ,-0.44 ,67.81 ,26.44 ,2.00 ,0,0,0,0,1
100670022,1099.97 ,27.76 ,-0.60 ,68.69 ,25.81 ,2.00 ,0,0,0,0,1
100670023,1102.57 ,27.83 ,-0.58 ,67.50 ,25.05 ,2.00 ,0,0,0,0,1
100670024,1104.21 ,27.89 ,-0.58 ,65.31 ,24.69 ,2.00 ,0,0,0,0,1
100670025,1105.56 ,27.84 ,-0.66 ,66.94 ,24.38 ,1.63 ,0,0,0,0,1
100670026,1105.41 ,27.79 ,-0.71 ,72.13 ,23.00 ,0.00 ,0,0,0,0,1
100670027,1107.08 ,27.75 ,-0.76 ,71.81 ,22.06 ,0.00 ,0,0,0,0,1
100670028,1110.01 ,27.73 ,-0.85 ,78.35 ,20.80 ,0.00 ,0,0,0,0,1
100670029,1112.34 ,27.73 ,-0.92 ,79.81 ,20.00 ,0.00 ,0,0,0,0,1
100670030,1115.95 ,27.69 ,-1.03 ,79.81 ,20.00 ,0.00 ,0,0,0,0,1
100670031,1120.04 ,27.70 ,-1.09 ,79.44 ,20.00 ,0.00 ,0,0,0,0,1
100670032,1125.02 ,27.70 ,-1.21 ,79.05 ,19.30 ,0.00 ,0,0,0,0,1
100670033,1129.49 ,27.72 ,-1.29 ,79.19 ,19.06 ,0.00 ,0,0,0,0,1
100670034,1135.06 ,27.79 ,-1.38 ,79.69 ,19.38 ,0.00 ,0,0,0,0,1
100670035,1138.38 ,27.89 ,-1.40 ,79.81 ,19.38 ,0.00 ,0,0,0,0,1
100670036,1143.84 ,28.01 ,-1.41 ,80.19 ,19.63 ,0.00 ,0,0,0,0,1
100670037,1149.21 ,28.13 ,-1.41 ,80.80 ,19.35 ,0.00 ,0,0,0,0,1
100670038,1153.47 ,28.23 ,-1.43 ,80.81 ,18.94 ,0.00 ,0,0,0,0,1
100670039,1158.12 ,28.35 ,-1.46 ,79.88 ,17.63 ,0.00 ,0,0,0,0,1
100670040,1160.61 ,28.45 ,-1.43 ,80.00 ,16.75 ,0.00 ,0,0,0,0,1
100670041,1164.09 ,28.51 ,-1.46 ,80.00 ,16.25 ,0.00 ,0,0,0,0,1
100670042,1166.71 ,28.56 ,-1.49 ,78.88 ,15.81 ,0.00 ,0,0,0,0,1
100670043,1168.71 ,28.58 ,-1.53 ,77.44 ,15.94 ,0.00 ,0,0,0,0,1
100670044,1168.09 ,28.53 ,-1.58 ,77.69 ,16.00 ,0.00 ,0,0,0,0,1
100670045,1166.80 ,28.47 ,-1.60 ,78.25 ,16.00 ,0.00 ,0,0,0,0,1
100670046,1164.46 ,28.42 ,-1.61 ,78.85 ,15.95 ,0.00 ,0,0,0,0,1
100670047,1160.83 ,28.36 ,-1.58 ,76.94 ,15.06 ,0.00 ,0,0,0,0,1
100670048,1155.71 ,28.31 ,-1.50 ,75.75 ,15.31 ,0.31 ,0,0,0,0,1
100670049,1149.74 ,28.18 ,-1.48 ,73.63 ,15.63 ,0.81 ,0,0,0,0,1
100670050,1142.17 ,28.09 ,-1.39 ,71.90 ,16.20 ,1.00 ,0,0,0,0,1
100670051,1134.53 ,27.98 ,-1.27 ,70.50 ,16.63 ,1.00 ,0,0,0,0,1
100670052,1128.64 ,27.91 ,-1.21 ,69.88 ,16.94 ,1.00 ,0,0,0,0,1
100670053,1122.94 ,27.88 ,-1.09 ,69.44 ,17.00 ,1.00 ,0,0,0,0,1
100670054,1119.69 ,27.81 ,-1.07 ,67.00 ,17.38 ,1.00 ,0,0,0,0,1
100670055,1118.27 ,27.79 ,-1.08 ,68.00 ,18.15 ,1.00 ,0,0,0,0,1
100670056,1121.18 ,27.80 ,-1.13 ,65.94 ,19.06 ,0.63 ,0,0,0,0,1
100670057,1126.39 ,27.80 ,-1.27 ,67.63 ,19.88 ,0.00 ,0,0,0,0,1
100670058,1133.78 ,27.84 ,-1.41 ,67.63 ,20.13 ,0.00 ,0,0,0.3225,0,0.6775
100670059,1144.28 ,27.90 ,-1.60 ,70.15 ,21.25 ,0.00 ,0,0.005,0.8,0.0125,0.1825
100670060,1156.17 ,27.96 ,-1.86 ,71.19 ,21.63 ,0.00 ,0,0.0025,0.44,0,0.5575
100670061,1164.99 ,28.03 ,-1.99 ,72.44 ,21.50 ,0.00 ,0,0,0.3525,0,0.6475
100670062,1173.36 ,28.19 ,-2.06 ,72.56 ,21.31 ,0.00 ,0,0,0.015,0,0.985
100670063,1172.35 ,27.81 ,-2.39 ,74.06 ,22.69 ,0.00 ,0,0,0,0,1
100670064,1170.20 ,27.31 ,-2.83 ,78.25 ,24.55 ,0.00 ,0,0,0,0,1
100670065,1169.76 ,27.04 ,-3.11 ,76.50 ,25.56 ,1.06 ,0,0,0,0,1
100670066,1173.13 ,27.09 ,-3.08 ,72.44 ,24.75 ,2.00 ,0,0,0,0,1
100670067,1178.06 ,27.22 ,-3.11 ,71.38 ,23.38 ,2.31 ,0,0,0,0,1
100670068,1168.52 ,26.47 ,-3.58 ,70.55 ,25.65 ,2.75 ,0,0,0,0,1
100670069,1156.38 ,25.58 ,-4.16 ,73.69 ,28.56 ,2.94 ,0,0.005,0,0,0.995
100670070,1152.02 ,25.38 ,-4.28 ,74.06 ,28.75 ,2.94 ,0,0.0075,0,0,0.9925
100670071,1162.83 ,26.00 ,-3.92 ,72.69 ,26.00 ,2.63 ,0,0,0,0,1
100670072,1176.14 ,26.79 ,-3.47 ,71.06 ,23.06 ,2.06 ,0,0,0,0,1
100670073,1189.14 ,27.58 ,-3.02 ,67.25 ,20.45 ,2.00 ,0,0,0,0,1
100670074,1193.39 ,27.83 ,-2.88 ,67.00 ,19.69 ,2.00 ,0,0,0,0,1
100670075,1203.96 ,28.45 ,-2.53 ,71.56 ,18.63 ,1.19 ,0,0,0,0,1
100670076,1206.53 ,28.60 ,-2.47 ,73.06 ,18.63 ,1.00 ,0,0,0,0,1
100670077,1198.64 ,28.12 ,-2.73 ,73.70 ,19.75 ,1.05 ,0,0,0,0,1
100670078,1191.42 ,27.73 ,-2.93 ,74.13 ,20.56 ,1.06 ,0,0,0,0,1
100670079,1187.04 ,27.46 ,-3.11 ,73.50 ,21.56 ,1.44 ,0,0,0,0,1
100670080,1181.11 ,27.11 ,-3.34 ,73.19 ,22.50 ,1.88 ,0,0,0,0,1
100670081,1176.01 ,26.77 ,-3.54 ,73.25 ,23.38 ,2.00 ,0,0,0,0,1
100670082,1172.59 ,26.51 ,-3.74 ,69.80 ,24.25 ,2.45 ,0,0,0,0,1
100670083,1163.09 ,25.93 ,-4.04 ,68.50 ,26.06 ,3.00 ,0,0,0,0,1
100670084,1158.91 ,25.71 ,-4.17 ,71.06 ,27.69 ,3.00 ,0,0,0,0,1
100670085,1156.54 ,25.55 ,-4.27 ,72.31 ,28.94 ,3.00 ,0,0,0,0,1
100670086,1154.04 ,25.48 ,-4.28 ,72.00 ,28.75 ,3.00 ,0,0,0,0,1
100670087,1145.94 ,25.14 ,-4.40 ,72.75 ,30.69 ,3.00 ,0,0,0,0,1
100670088,1135.31 ,24.69 ,-4.56 ,75.75 ,32.25 ,3.00 ,0,0,0,0,1
100670089,1121.23 ,23.98 ,-4.89 ,78.44 ,35.88 ,3.00 ,0,0,0,0,1
100670090,1102.80 ,23.05 ,-5.34 ,80.75 ,41.00 ,3.00 ,0,0,0,0,1
100670091,1089.65 ,22.35 ,-5.68 ,85.20 ,45.75 ,3.00 ,0,0,0,0,1
100670092,1068.40 ,21.11 ,-6.32 ,89.94 ,53.06 ,3.00 ,0,0,0,0,1
100670093,1051.21 ,20.08 ,-6.91 ,90.44 ,59.13 ,3.00 ,0,0.03,0,0,0.97
100670094,1047.51 ,19.78 ,-7.11 ,90.94 ,62.13 ,3.00 ,0,0.0125,0,0,0.9875
100670095,1037.13 ,19.06 ,-7.54 ,92.30 ,67.15 ,3.05 ,0,0.0975,0,0,0.9025
100670096,1041.29 ,19.21 ,-7.50 ,94.19 ,67.25 ,3.00 ,0,0.035,0,0,0.965
100670097,1047.74 ,19.52 ,-7.35 ,96.06 ,66.38 ,3.00 ,0,0,0,0,1
100670098,1059.88 ,20.21 ,-6.98 ,96.06 ,63.56 ,3.00 ,0,0,0,0,1
100670099,1073.64 ,21.05 ,-6.54 ,98.81 ,59.63 ,3.00 ,0,0,0,0,1
100670100,1080.53 ,21.35 ,-6.40 ,98.75 ,58.75 ,3.00 ,0,0,0,0,1
100670101,1094.93 ,21.99 ,-6.15 ,96.19 ,54.25 ,3.00 ,0,0,0,0,1
100670102,1115.09 ,22.89 ,-5.78 ,91.25 ,48.25 ,3.00 ,0,0,0,0,1
100670103,1120.05 ,23.00 ,-5.78 ,90.00 ,47.31 ,3.00 ,0,0,0,0,1
100670104,1125.09 ,23.11 ,-5.81 ,91.50 ,46.90 ,3.00 ,0,0,0,0,1
100670105,1129.06 ,23.15 ,-5.82 ,92.75 ,46.25 ,3.00 ,0,0,0,0,1
100670106,1136.14 ,23.41 ,-5.76 ,92.56 ,44.50 ,3.00 ,0,0,0,0,1
100670107,1150.93 ,24.05 ,-5.53 ,90.44 ,41.50 ,3.00 ,0,0,0,0,1
100670108,1159.02 ,24.34 ,-5.43 ,89.75 ,40.13 ,3.00 ,0,0,0,0,1
100670109,1180.88 ,25.33 ,-5.05 ,89.80 ,35.50 ,2.35 ,0,0,0,0,1
100670110,1181.96 ,25.12 ,-5.28 ,93.25 ,36.88 ,2.00 ,0,0,0,0,1
100670111,1198.08 ,25.76 ,-5.04 ,100.13 ,33.75 ,0.69 ,0,0,0,0,1
100670112,1212.94 ,26.30 ,-4.90 ,102.38 ,30.56 ,0.00 ,0,0,0,0,1
100670113,1225.45 ,26.55 ,-4.99 ,102.10 ,30.15 ,0.00 ,0,0,0,0,1
100670114,1239.80 ,26.83 ,-5.09 ,100.50 ,29.56 ,0.00 ,0,0,0,0,1
100670115,1251.77 ,27.03 ,-5.18 ,99.06 ,29.06 ,0.00 ,0,0,0,0,1
100670116,1260.79 ,27.25 ,-5.21 ,98.94 ,28.88 ,0.00 ,0,0.0075,0,0,0.9925
100670117,1264.65 ,27.31 ,-5.28 ,99.81 ,29.31 ,0.00 ,0,0.035,0,0.0025,0.9125
100670118,1260.99 ,27.10 ,-5.39 ,100.80 ,31.80 ,0.00 ,0,0,0,0,1
100670119,1254.32 ,26.81 ,-5.48 ,99.38 ,35.63 ,0.00 ,0,0,0,0,1
100670153,1220.59 ,24.10 ,-7.44 ,103.85 ,133.00 ,7.23 ,0,0.996479,0,0,0.003521
100670154,1244.30 ,24.84 ,-7.36 ,104.55 ,130.20 ,7.00 ,0,0.987437,0,0.01005,0.002513
100670155,1267.11 ,25.19 ,-7.61 ,104.56 ,128.31 ,7.00 ,0,0.9975,0,0,0.0025
100670156,1282.44 ,25.21 ,-8.02 ,104.75 ,127.38 ,7.00 ,0,0.9925,0,0,0.0075
100670157,1296.73 ,25.21 ,-8.38 ,105.44 ,125.75 ,7.00 ,0,1,0,0,0
100670158,1304.93 ,24.86 ,-8.94 ,105.10 ,125.70 ,7.00 ,0,1,0,0,0
100670159,1309.11 ,24.34 ,-9.58 ,104.44 ,127.38 ,7.00 ,0,1,0,0,0
100670160,1308.96 ,23.99 ,-9.94 ,103.63 ,129.69 ,7.00 ,0,1,0,0,0
100670161,1307.30 ,23.93 ,-9.95 ,102.88 ,132.44 ,7.56 ,0,1,0,0,0
100670162,1301.98 ,23.99 ,-9.77 ,100.90 ,137.30 ,8.90 ,0,1,0,0,0
100670163,1290.53 ,24.12 ,-9.34 ,99.63 ,141.94 ,9.00 ,0,1,0,0,0
100670164,1272.74 ,24.12 ,-8.89 ,98.38 ,148.88 ,9.00 ,0,1,0,0,0
100670165,1263.18 ,24.36 ,-8.40 ,98.94 ,155.06 ,9.00 ,0,1,0,0,0
100670166,1256.33 ,23.99 ,-8.58 ,99.31 ,165.13 ,9.00 ,0,1,0,0,0
100670167,1254.36 ,23.80 ,-8.73 ,99.85 ,174.60 ,9.00 ,0,1,0,0,0
100670168,1252.89 ,23.46 ,-9.01 ,100.00 ,184.63 ,9.00 ,0,1,0,0,0
100670169,1254.85 ,23.30 ,-9.26 ,100.00 ,192.81 ,9.44 ,0,1,0,0,0
100670170,1257.71 ,23.00 ,-9.60 ,99.19 ,199.44 ,10.56 ,0,1,0,0,0
100670171,1262.71 ,22.76 ,-9.94 ,99.10 ,206.50 ,11.00 ,0,1,0,0,0
100670172,1267.94 ,22.62 ,-10.19 ,99.06 ,210.88 ,10.88 ,0,1,0,0,0
100670173,1269.26 ,22.11 ,-10.74 ,99.19 ,218.88 ,10.63 ,0,1,0,0,0
100670174,1271.99 ,21.99 ,-10.91 ,99.19 ,222.94 ,11.00 ,0,1,0,0,0
100670175,1272.40 ,21.78 ,-11.14 ,99.94 ,228.69 ,11.00 ,0,0.9975,0.0025,0,0
100670176,1266.07 ,20.83 ,-11.90 ,99.25 ,240.50 ,12.15 ,0,1,0,0,0
100670177,1257.26 ,20.48 ,-12.02 ,100.19 ,248.25 ,12.25 ,0,1,0,0,0
100670178,1245.28 ,20.33 ,-11.87 ,101.13 ,254.81 ,12.13 ,0,1,0,0,0
100670179,1230.78 ,20.51 ,-11.35 ,101.56 ,260.38 ,11.50 ,0,1,0,0,0
100670180,1210.50 ,19.88 ,-11.45 ,101.55 ,276.10 ,11.00 ,0,1,0,0,0
100670181,1192.11 ,19.46 ,-11.36 ,101.25 ,289.44 ,11.63 ,0,0.98,0.02,0,0
100670182,1175.37 ,18.77 ,-11.59 ,100.00 ,304.63 ,12.56 ,0,0.86,0.14,0,0
100670183,1161.73 ,18.37 ,-11.66 ,99.00 ,317.13 ,14.31 ,0.0025,0.945,0.0525,0,0
100670184,1152.48 ,19.81 ,-9.96 ,100.69 ,306.13 ,11.94 ,0,0.965,0.0175,0.0175,0
100670185,1144.83 ,21.05 ,-8.50 ,101.30 ,296.10 ,10.65 ,0,0.975,0.015,0.01,0
100670186,1143.23 ,22.24 ,-7.24 ,101.31 ,284.50 ,9.81 ,0,0.955,0.045,0,0
100670187,1146.98 ,23.29 ,-6.26 ,101.13 ,271.19 ,9.13 ,0,0.915,0.085,0,0
100670188,1151.64 ,24.34 ,-5.34 ,100.31 ,255.25 ,8.69 ,0,0.6975,0.1625,0.14,0
100670189,1156.10 ,25.16 ,-4.63 ,99.35 ,242.95 ,8.15 ,0,0.2225,0.02,0.7575,0
100670190,1160.46 ,25.50 ,-4.38 ,101.63 ,250.25 ,7.13 ,0,0.16,0.145,0.695,0
100670191,1160.79 ,25.11 ,-4.74 ,102.69 ,264.50 ,7.69 ,0,0.42,0.2325,0.3475,0
100670192,1158.86 ,24.43 ,-5.38 ,101.81 ,279.88 ,9.38 ,0,0.4625,0.5375,0,0
100670193,1158.11 ,24.23 ,-5.57 ,102.13 ,287.88 ,9.25 ,0,0.465,0.4375,0.0975,0
100670194,1156.99 ,24.20 ,-5.55 ,101.55 ,291.15 ,9.50 ,0,0.4825,0.515,0,0.0025
100670195,1153.26 ,23.94 ,-5.68 ,99.75 ,294.88 ,9.94 ,0,0.3625,0.6375,0,0
100670196,1150.65 ,24.79 ,-4.76 ,99.56 ,284.94 ,9.69 ,0,0.155,0.845,0,0
100670197,1155.34 ,25.56 ,-4.16 ,99.13 ,287.94 ,10.38 ,0,0.015,0.985,0,0
100670198,1161.51 ,25.77 ,-4.09 ,98.25 ,301.50 ,11.25 ,0,0.015,0.985,0,0
100670199,1166.91 ,25.78 ,-4.24 ,96.50 ,315.94 ,13.31 ,0,0,1,0,0
100670200,1172.84 ,25.84 ,-4.35 ,95.56 ,325.50 ,14.50 ,0,0.0025,0.765,0.2325,0
100670201,1177.05 ,26.07 ,-4.26 ,94.63 ,327.81 ,14.81 ,0,0,0.84,0.16,0
100670202,1179.54 ,26.44 ,-3.97 ,93.94 ,328.00 ,16.75 ,0,0,0.94,0.06,0
100670203,1182.58 ,26.58 ,-3.93 ,93.60 ,332.90 ,17.10 ,0,0,0.86,0.14,0
100670204,1186.05 ,26.68 ,-3.94 ,92.56 ,343.13 ,18.81 ,0,0,0.955,0.045,0
100670205,1188.37 ,26.83 ,-3.88 ,91.50 ,355.38 ,21.88 ,0,0,0.8375,0.1625,0
100670206,1190.67 ,26.98 ,-3.79 ,90.50 ,370.38 ,25.44 ,0,0,0.8325,0.1675,0
100670207,1191.62 ,26.97 ,-3.84 ,89.85 ,392.10 ,29.50 ,0,0,0.6575,0.3425,0
100670208,1196.20 ,26.73 ,-4.23 ,89.81 ,417.81 ,32.75 ,0,0,0.6325,0.3675,0
100670209,1199.62 ,26.32 ,-4.78 ,90.38 ,444.25 ,35.31 ,0,0.0025,0.5825,0.415,0
100670210,1199.11 ,26.03 ,-5.06 ,91.00 ,467.38 ,38.19 ,0,0,0.5175,0.42,0
100670211,1201.51 ,25.55 ,-5.61 ,91.13 ,493.06 ,41.81 ,0.01,0,0.9325,0.0025,0
100670212,1210.53 ,24.42 ,-7.04 ,91.30 ,527.55 ,44.95 ,0.1575,0,0.84,0.0025,0
100670213,1218.58 ,23.35 ,-8.31 ,91.19 ,557.13 ,49.13 ,0.3675,0.0025,0.6225,0.0075,0
100670214,1220.63 ,23.44 ,-8.29 ,90.81 ,563.13 ,51.44 ,0.3225,0,0.63,0.0475,0
100670215,1224.11 ,23.38 ,-8.46 ,90.69 ,567.69 ,52.38 ,0.0925,0,0.9075,0,0
100670216,1230.37 ,22.93 ,-9.04 ,90.55 ,575.10 ,53.85 ,0.225,0.0025,0.7725,0,0
100670217,1234.71 ,23.13 ,-8.96 ,90.13 ,565.44 ,53.81 ,0.2125,0,0.7175,0.07,0
100670218,1242.28 ,22.87 ,-9.41 ,89.94 ,568.63 ,54.75 ,0.3175,0,0.5025,0.18,0
100670219,1250.68 ,22.41 ,-10.13 ,90.25 ,577.38 ,55.81 ,0.305,0,0.6725,0.0225,0
100670220,1254.55 ,22.01 ,-10.66 ,90.31 ,579.25 ,56.69 ,0.83812,0.002611,0.138381,0,0
100670223,1247.50 ,22.00 ,-10.49 ,89.50 ,518.38 ,50.00 ,0.410256,0.005128,0.584615,0,0
100670224,1238.40 ,21.52 ,-10.70 ,88.70 ,501.80 ,49.10 ,0.595588,0.011029,0.389706,0.003676,0
100670225,1221.00 ,20.40 ,-11.34 ,87.47 ,488.80 ,48.27 ,0.853896,0.003247,0.142857,0,0
100670226,1215.02 ,20.61 ,-10.96 ,85.67 ,456.44 ,46.56 ,0.826667,0,0.173333,0,0
100680005,1047.46 ,16.39 ,-10.61 ,53.95 ,32.50 ,7.90 ,0,0.29,0.01,0.0075,0.6925
100680006,1046.58 ,15.87 ,-11.12 ,55.69 ,31.44 ,6.75 ,0,0.0875,0.0025,0,0.91
100680007,1038.69 ,12.06 ,-14.64 ,54.31 ,37.75 ,8.75 ,0,0.4775,0,0,0.5225
100680008,1043.92 ,17.78 ,-9.19 ,64.50 ,29.38 ,3.94 ,0,0.645,0,0,0.355
100680009,1041.64 ,19.53 ,-7.44 ,67.88 ,27.31 ,2.56 ,0.005,0.395,0,0,0.6
100680010,1039.01 ,20.38 ,-6.52 ,69.90 ,26.85 ,2.20 ,0,0.3,0,0,0.7
100680011,1037.43 ,20.63 ,-6.24 ,68.50 ,26.88 ,2.31 ,0,0.46,0,0,0.54
100680012,1037.77 ,25.26 ,-1.58 ,54.63 ,21.50 ,3.31 ,0,0,0,0,1
100680013,1037.48 ,27.22 ,0.44 ,47.88 ,20.63 ,4.00 ,0,0.005,0.18,0.0025,0.8125
100680014,1040.02 ,27.70 ,0.87 ,51.85 ,21.60 ,3.70 ,0,0,0.985,0.0125,0.0025
100680015,1045.16 ,27.59 ,0.64 ,55.69 ,23.06 ,3.81 ,0,0.005,0.905,0.075,0.005
100680016,1053.51 ,27.61 ,0.49 ,55.50 ,25.00 ,4.00 ,0,0.025,0.875,0.015,0.085
100680017,1062.31 ,27.70 ,0.36 ,54.81 ,25.00 ,3.50 ,0,0,0.2275,0,0.7725
100680018,1070.33 ,27.75 ,0.18 ,56.31 ,25.00 ,3.00 ,0,0,0.0025,0,0.9975
100680019,1079.45 ,27.80 ,-0.06 ,58.00 ,25.50 ,2.95 ,0,0,0,0,1
100680020,1087.88 ,27.80 ,-0.22 ,62.44 ,25.13 ,1.63 ,0,0,0,0,1
100680021,1092.97 ,27.86 ,-0.31 ,64.63 ,25.56 ,2.00 ,0,0,0,0,1
100680022,1096.79 ,27.85 ,-0.41 ,67.13 ,24.56 ,2.00 ,0,0,0,0,1
100680023,1100.10 ,27.80 ,-0.55 ,63.40 ,23.15 ,2.00 ,0,0,0,0,1
100680024,1101.93 ,27.87 ,-0.53 ,63.38 ,23.00 ,1.69 ,0,0,0,0,1
100680025,1103.84 ,27.90 ,-0.56 ,68.50 ,22.19 ,0.38 ,0,0,0,0,1
100680026,1104.78 ,27.83 ,-0.64 ,70.00 ,21.00 ,0.00 ,0,0,0,0,1
100680027,1106.90 ,27.81 ,-0.66 ,72.75 ,20.94 ,0.00 ,0,0,0,0,1
100680028,1109.51 ,27.83 ,-0.74 ,78.65 ,20.05 ,0.00 ,0,0,0,0,1
100680029,1112.29 ,27.83 ,-0.83 ,79.25 ,20.00 ,0.00 ,0,0,0,0,1
100680030,1115.09 ,27.80 ,-0.91 ,79.00 ,20.00 ,0.00 ,0,0,0,0,1
100680031,1119.89 ,27.81 ,-1.01 ,78.81 ,19.50 ,0.00 ,0,0,0,0,1
100680032,1125.23 ,27.82 ,-1.15 ,78.75 ,18.90 ,0.00 ,0,0,0,0,1
100680033,1130.41 ,27.86 ,-1.23 ,78.63 ,18.88 ,0.00 ,0,0,0,0,1
100680034,1135.14 ,27.90 ,-1.30 ,78.56 ,18.81 ,0.00 ,0,0,0,0,1
100680035,1139.55 ,27.97 ,-1.36 ,78.94 ,18.81 ,0.00 ,0,0,0,0,1
100680036,1145.07 ,28.06 ,-1.40 ,79.00 ,18.50 ,0.00 ,0,0,0,0,1
100680037,1150.47 ,28.17 ,-1.42 ,79.35 ,17.80 ,0.00 ,0,0,0,0,1
100680038,1155.25 ,28.27 ,-1.48 ,78.56 ,17.38 ,0.00 ,0,0,0,0,1
100680039,1159.32 ,28.36 ,-1.50 ,77.50 ,16.19 ,0.00 ,0,0,0,0,1
100680040,1161.69 ,28.42 ,-1.50 ,75.38 ,15.06 ,0.00 ,0,0,0,0,1
100680041,1164.06 ,28.44 ,-1.53 ,74.25 ,14.35 ,0.00 ,0,0,0,0,1
100680042,1166.54 ,28.48 ,-1.58 ,74.69 ,14.56 ,0.00 ,0,0,0,0,1
100680043,1167.33 ,28.46 ,-1.63 ,75.69 ,14.81 ,0.00 ,0,0,0,0,1
100680044,1167.18 ,28.41 ,-1.68 ,76.75 ,15.19 ,0.00 ,0,0,0,0,1
100680045,1166.20 ,28.38 ,-1.70 ,77.75 ,15.25 ,0.00 ,0,0,0,0,1
100680046,1162.43 ,28.30 ,-1.70 ,78.65 ,15.65 ,0.00 ,0,0,0,0,1
100680047,1159.29 ,28.26 ,-1.63 ,76.56 ,14.81 ,0.00 ,0,0,0,0,1
100680048,1154.64 ,28.21 ,-1.60 ,76.00 ,14.63 ,0.00 ,0,0,0,0,1
100680049,1149.46 ,28.12 ,-1.52 ,75.81 ,14.75 ,0.00 ,0,0,0,0,1
100680050,1141.95 ,28.04 ,-1.43 ,74.50 ,15.15 ,0.30 ,0,0,0,0,1
100680051,1135.29 ,27.94 ,-1.34 ,72.69 ,15.44 ,0.69 ,0,0,0,0,1
100680052,1130.98 ,27.89 ,-1.28 ,69.38 ,15.63 ,0.94 ,0,0,0,0,1
100680053,1125.53 ,27.80 ,-1.20 ,66.19 ,16.25 ,1.00 ,0,0,0,0,1
100680054,1123.49 ,27.81 ,-1.18 ,66.19 ,16.81 ,0.81 ,0,0,0,0,1
100680055,1122.77 ,27.78 ,-1.20 ,67.45 ,17.50 ,0.35 ,0,0,0,0,1
100680056,1125.74 ,27.79 ,-1.26 ,68.63 ,18.44 ,0.00 ,0,0,0,0,1
100680057,1130.93 ,27.83 ,-1.38 ,66.63 ,18.81 ,0.00 ,0,0,0,0,1
100680058,1138.84 ,27.88 ,-1.52 ,67.19 ,19.44 ,0.00 ,0,0,0,0,1
100680059,1148.93 ,27.94 ,-1.70 ,69.60 ,20.70 ,0.00 ,0,0,0.12,0,0.88
100680060,1160.27 ,28.00 ,-1.93 ,70.06 ,21.00 ,0.00 ,0,0.035,0.315,0,0.65
100680061,1168.31 ,28.09 ,-2.04 ,71.69 ,21.00 ,0.00 ,0,0,0.8325,0.0125,0.155
100680062,1175.61 ,28.26 ,-2.03 ,71.31 ,20.13 ,0.00 ,0,0,0.095,0.005,0.9
100680063,1182.18 ,28.40 ,-2.01 ,72.38 ,20.69 ,0.00 ,0,0,0,0,1
100680064,1183.13 ,28.19 ,-2.28 ,74.40 ,21.35 ,0.00 ,0,0,0,0,1
100680065,1180.47 ,27.80 ,-2.58 ,75.13 ,21.88 ,0.31 ,0,0,0,0,1
100680066,1169.59 ,26.98 ,-3.11 ,73.31 ,23.88 ,2.00 ,0,0,0,0,1
100680067,1177.81 ,27.41 ,-2.90 ,73.69 ,22.31 ,2.00 ,0,0,0,0,1
100680068,1174.43 ,27.09 ,-3.13 ,72.55 ,22.70 ,2.05 ,0,0,0,0,1
100680069,1177.66 ,27.15 ,-3.16 ,69.44 ,21.94 ,2.00 ,0,0,0,0,1
100680070,1176.44 ,27.13 ,-3.14 ,68.31 ,21.81 ,2.00 ,0,0,0,0.0025,0.9975
100680071,1183.38 ,27.51 ,-2.93 ,68.25 ,20.44 ,2.00 ,0,0,0,0,1
100680072,1191.36 ,27.99 ,-2.67 ,66.63 ,18.88 ,2.00 ,0,0,0,0,1
100680073,1201.82 ,28.63 ,-2.28 ,65.95 ,17.15 ,1.75 ,0,0,0,0,1
100680074,1207.18 ,28.90 ,-2.16 ,68.63 ,16.31 ,1.25 ,0,0,0,0,1
100680075,1209.51 ,29.03 ,-2.09 ,72.50 ,16.31 ,1.00 ,0,0,0,0,1
100680076,1211.88 ,29.19 ,-2.01 ,72.69 ,16.44 ,1.00 ,0,0,0,0,1
